x,T_Cu_outer,T_PTFE,T_Cu_inner,dT,T_average
1.705,32.45358765516101,32.45360194390886,32.453593555458575,5.90029756608601e-06,32.45359438484281
1.7163666666666668,32.26714363772063,32.26715767066196,32.26714939465066,5.756930029576779e-06,32.26715023434441
1.7277333333333333,32.08185853262846,32.08187231667968,32.08186415570651,5.6230780529631375e-06,32.081865001671545
1.7391,31.89770644288647,31.89771998452065,31.897711940359258,5.497472788107416e-06,31.897712789255458
1.7504666666666668,31.714661941452743,31.714675246754858,31.71466732049968,5.379046935871656e-06,31.714668169569087
1.7618333333333334,31.532700058033377,31.532713132746753,31.532705324934415,5.2669010379702286e-06,31.53270617190485
1.7732,31.35179626610408,31.351809115669376,31.351801426379716,5.160275634352729e-06,31.351802269384393
1.7845666666666669,31.171926470158997,31.17193909974708,31.17193152868702,5.058528021351094e-06,31.171932366197698
1.7959333333333334,30.993066993183543,30.99307940772329,30.993071954296617,4.961113074131163e-06,30.993072785067813
1.8073000000000001,30.815194564347802,30.815206768549594,30.81519943191509,4.86756728790283e-06,30.815200254937494
1.8186666666666667,30.63828630691644,30.638298305292214,30.63829108441193,4.777495487218175e-06,30.638291898873526
1.8300333333333334,30.46231972637087,30.462331523251137,30.46232441693065,4.6905597805846355e-06,30.462325222184212
1.8414000000000001,30.28727269873888,30.28728429828736,30.28727730520924,4.606470358936576e-06,30.28727810074516
1.8527666666666667,30.113123459126896,30.11313486535302,30.11312798410469,4.524977793352036e-06,30.113128769528203
1.8641333333333334,29.93985059044946,29.939861807219202,29.939855036316118,4.445866657931674e-06,29.93985581132826
1.8755000000000002,29.76743301235055,29.767444043395717,29.767437381300702,4.368950150990258e-06,29.76743814568232
1.8868666666666667,29.59584997031086,29.595860819237323,29.5958542643765,4.294065639953715e-06,29.59585501797489
1.8982333333333334,29.42508102493526,29.425091695229966,29.425085246006113,4.221070852850062e-06,29.42508598872378
1.9096000000000002,29.255106041414066,29.25511653645131,29.255110191254865,4.149840798106652e-06,29.255110923040082
1.9209666666666667,29.08590517915198,29.0859155021989,29.085909259417114,4.080265135542049e-06,29.085909980255998
1.9323333333333335,28.917458881558105,28.917469035779547,28.917462893804025,4.012245920392843e-06,28.91746360371389
1.9437000000000002,28.749747865990436,28.74975785445328,28.74975181168619,3.94569575234982e-06,28.749752510709968
1.9550666666666667,28.582753113848,28.582762939525026,28.582756994384205,3.880536205258522e-06,28.582757682585743
1.9664333333333335,28.41645586080365,28.416465526577067,28.416459677500217,3.816696565905886e-06,28.41646035496031
1.9778,28.250837587170587,28.250847095835127,28.2508413412832,3.7541126118867396e-06,28.250842008096303
1.9891666666666667,28.085880008395193,28.08588936266099,28.085883701120963,3.692725769610661e-06,28.08588435739238
2.0005333333333333,27.92156506566902,27.92157426816418,27.92156869815127,3.632482247439839e-06,27.921569343994822
2.0119000000000002,27.757874916652355,27.75788396992535,27.757878489984762,3.5733324068587535e-06,27.75787912552082
2.0232666666666668,27.594791926301728,27.59480083282359,27.594795441531947,3.5152302189089824e-06,27.594796066885753
2.0346333333333333,27.432298657793684,27.43230741995996,27.43230211592638,3.458132695755012e-06,27.432302731226674
2.0460000000000003,27.27037786353691,27.270386483669544,27.27038126553642,3.401999510543874e-06,27.270381870914292
2.057366666666667,27.109012476264606,27.109020956613616,27.10901582305728,3.346792674108201e-06,27.10901641864517
2.0687333333333333,26.94818560019899,26.948193942944055,26.94818889267519,3.292476201011141e-06,26.948189478606075
2.0801000000000003,26.787880502279542,26.78788870953149,26.78788374129543,3.2390158892781074e-06,26.787884317702154
2.091466666666667,26.628080603446378,26.62808867724852,26.628083789825425,3.1863790468378284e-06,26.628084356840105
2.1028333333333333,26.46876946997018,26.468777412299563,26.468772604504498,3.1345343174393747e-06,26.468773162258078
2.1142000000000003,26.30993080481959,26.309938617588138,26.30993388827109,3.083451499463763e-06,26.309934436892938
2.125566666666667,26.151548439056995,26.15155612411266,26.151551472158452,3.0331014571061132e-06,26.151552011776033
2.1369333333333334,25.99360632325334,25.99361388238102,25.993609306709267,2.9834559285291107e-06,25.993609837447877
2.1483000000000003,25.83608851891226,25.836095953834757,25.83609145339973,2.9344874725723002e-06,25.83609197538225
2.159666666666667,25.678979189893717,25.67898650227255,25.678982076063022,2.8861693053272575e-06,25.67898258940976
2.1710333333333334,25.522262593826845,25.522269785263056,25.522265432302074,2.838475229083315e-06,25.52226593713066
2.1824000000000003,25.365923073501538,25.365930145536296,25.365925864881103,2.791379564826002e-06,25.36592636130631
2.193766666666667,25.209945048227837,25.209952002343165,25.209947793084947,2.7448571096044816e-06,25.209948281218647
2.2051333333333334,25.054313005152032,25.054319842771285,25.054315704035094,2.698883061924562e-06,25.054316183986135
2.2165,24.899011490517598,24.89901821300598,24.899014143950517,2.65343291872e-06,24.8990146158247
2.227866666666667,24.744025100859048,24.744031709524002,24.744027709341474,2.608482425614511e-06,24.744028173241507
2.2392333333333334,24.589338474116033,24.589344970207566,24.589341038123585,2.5640075520527716e-06,24.589341494149057
2.2506,24.43493628065468,24.43494266536564,24.434938800639124,2.519984445115142e-06,24.43493924888648
2.261966666666667,24.280803214182395,24.280809488648686,24.2808056905718,2.476389404648671e-06,24.28080613113429
2.2733333333333334,24.126923982542053,24.12693014784276,24.126926415740837,2.433198783791113e-06,24.12692684870855
2.2847,23.973283298370497,23.973289355527907,23.97328568875946,2.3903889641019305e-06,23.973286114219285
2.296066666666667,23.819865869605813,23.819871819585394,23.81986821754213,2.3479363164824463e-06,23.81986863557778
2.3074333333333334,23.666656389826954,23.666662233537252,23.666658695644127,2.305817172754132e-06,23.666659106336112
2.3188,23.51363952840852,23.513645266700983,23.513641792416244,2.2640077261826264e-06,23.513642195841914
2.330166666666667,23.36079992047251,23.36080555414118,23.36080214295657,2.2224840598994433e-06,23.360802539190082
2.3415333333333335,23.20812215661798,23.208127686399163,23.208124337840054,2.1812220758476997e-06,23.208124726952395
2.3529,23.055590772408404,23.055596198980208,23.055592912605857,2.1401974521495504e-06,23.05559329466482
2.364266666666667,22.90319023759541,22.903195561577228,22.903192336981,2.0993855898154834e-06,22.90319271205121
2.3756333333333335,22.75090494505638,22.750910167008207,22.75090700381794,2.0587615594536146e-06,22.750907371960842
2.387,22.598719199421843,22.59872431984357,22.598721217721902,2.0183000586371236e-06,22.59872157899577
2.398366666666667,22.44661720536743,22.446622224697947,22.446619183342804,1.977975372824403e-06,22.446619537802725
2.4097333333333335,22.294583055543264,22.294587974159548,22.294584993304582,1.9377613185156406e-06,22.294585341002463
2.4211,22.14260071811212,22.142605536328144,22.142602615743332,1.8976312112783944e-06,22.142602956727863
2.432466666666667,21.990654023865762,21.990658741931252,21.990655881423553,1.8575577911406072e-06,21.990656215740188
2.4438333333333335,21.83872665288667,21.83873127098582,21.83872847039979,1.8175131195619088e-06,21.83872879809076
2.4552,21.686802120720483,21.68680663897043,21.686803898189027,1.7774685439064797e-06,21.68680421929331
2.466566666666667,21.53486376402155,21.53486818247078,21.53486550141623,1.7373946796794826e-06,21.534865815969518
2.4779333333333335,21.38289472563195,21.382899044258494,21.38289642289325,1.6972613003929382e-06,21.382896730927897
2.4893,21.230877939050842,21.230882157760348,21.230879596088094,1.6570372523005972e-06,21.230879897633095
2.5006666666666666,21.078796112248327,21.078800230871927,21.078797728938714,1.61669038689638e-06,21.078798024019655
2.5120333333333336,20.92663171077439,20.926635729066376,20.92663328696189,1.5761875005182446e-06,20.92663357560088
2.5234,20.774366940109623,20.774370857744955,20.774368475603865,1.5354942419776307e-06,20.77436875781948
2.5347666666666666,20.62198372720062,20.62198754377216,20.621985221775603,1.4945749811090536e-06,20.62198549758279
2.5461333333333336,20.469463701118123,20.46946741613373,20.469465154510857,1.453392734163117e-06,20.4694654239209
2.5575,20.31678817277126,20.316791785650512,20.316789584680347,1.411909085646812e-06,20.316789847700708
2.5688666666666666,20.16393811360591,20.16394162367669,20.16393948368991,1.3700840000296921e-06,20.163939740324167
2.5802333333333336,20.01089413320891,20.010897539703613,20.010895461084687,1.3278757755585957e-06,20.010895711332402
2.5916,19.85763645573384,19.85763975778534,19.857637740974763,1.2852409234653805e-06,19.857637984831314
2.6029666666666667,19.704144895056505,19.704148091693718,19.70414613719047,1.2421339654622443e-06,19.704146374646896
2.6143333333333336,19.550398828560596,19.550401918703812,19.550400027067962,1.1985073662401646e-06,19.550400258110788
2.6257,19.396377169445252,19.396380151900924,19.396378323756537,1.1543112847789416e-06,19.39637854836757
2.6370666666666667,19.242058337436525,19.242061210891784,19.242059446930035,1.1094935103983516e-06,19.242059665086114
2.6484333333333336,19.08742022777438,19.08742299079105,19.087421291773587,1.0639992069627624e-06,19.087421503446336
2.6598,18.93244017833483,18.932442829342918,18.9324411961056,1.0177707707725858e-06,18.932441401261116
2.6711666666666667,18.777094934733995,18.777097472024728,18.77709590548166,9.707476635867351e-07,18.777096104080126
2.6825333333333337,18.621360613246406,18.621363034964695,18.621361536112513,9.228661070892485e-07,18.62136172810787
2.6939,18.465212661353654,18.4652149654899,18.465213535412595,8.74058940780742e-07,18.465213720752047
2.7052666666666667,18.308625815721882,18.308628000103123,18.30862663997724,8.24255359077597e-07,18.30862681860075
2.7166333333333337,18.15157405738657,18.151576119666938,18.15157483076719,7.733806199894389e-07,18.151575002606897
2.728,17.994030563900857,17.994032501551214,17.994031285256654,7.213557964291795e-07,17.99403145023624
2.7393666666666667,17.835967658178937,17.835969468475653,17.83596832627645,6.680975133122047e-07,17.835968484310346
2.7507333333333337,17.677356753738188,17.67735843375099,17.6773573672558,6.135176136012888e-07,17.677357518248325
2.7621,17.51816829601263,17.518169842591405,17.518168853535467,5.575228385623632e-07,17.518168997379835
2.7734666666666667,17.358371699375244,17.358373109135734,17.358372199389745,5.000145009148582e-07,17.35837233596691
2.7848333333333333,17.197935279467472,17.19793654877575,17.19793572035558,4.40888108244053e-07,17.197935849532932
2.7962000000000002,17.03682618038968,17.036827305345266,17.036826560422675,3.800329935188529e-07,17.036826682052542
2.8075666666666668,16.875010296256384,16.875011272673895,16.875010613588287,3.1733190297700276e-07,16.875010727506186
2.8189333333333333,16.71245218656336,16.712453009952554,16.71245243922398,2.52660619537437e-07,16.71245254524663
2.8303000000000003,16.54911498474949,16.549115650293516,16.549115170636952,1.8588746186765093e-07,16.549115268559987
